open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-05,2026-01-09,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,6666666.666666667,3333.3333333333335,3333.3333333333335,0.0,False
2026-01-05,2026-01-09,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,3603.6036036036035,3333.3333333333335,3333.3333333333335,0.0,False
2026-01-05,2026-01-09,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.565,0.545,5899.705014749264,3333.3333333333335,3215.339233038349,-117.99410029498449,False
2026-01-07,2026-01-09,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,40000.00000000001,3000.0000000000005,3000.0000000000005,0.0,False
2026-01-07,2026-01-09,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,3001.500750375188,3000.0000000000005,3000.0000000000005,0.0,False
2026-01-07,2026-01-09,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.22,0.235,13636.363636363638,3000.0000000000005,3204.5454545454545,204.54545454545405,False
2026-01-14,2026-01-16,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.265,0.3,37768.50994500018,10008.655135425048,11330.552983500054,1321.8978480750066,False
2026-01-18,2026-01-23,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.325,0.315,10400.866584853895,3380.281640077516,3276.272974228977,-104.00866584853884,False
2026-01-18,2026-01-23,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.235,0.235,14384.177191819217,3380.281640077516,3380.281640077516,0.0,False
2026-01-18,2026-01-23,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.195,0.125,17334.77764142316,3380.2816400775164,2166.847205177895,-1213.4344348996215,False
2026-01-21,2026-01-23,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.315,28973.84262923585,9126.760428209293,9126.760428209293,0.0,False
2026-01-22,2026-01-23,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,2054.5483705323563,2053.5210963470904,2053.5210963470904,0.0,False
2026-01-22,2026-01-23,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,27380.281284627872,2053.5210963470904,2053.5210963470904,0.0,False
2026-01-22,2026-01-23,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.265,0.235,7749.136212630529,2053.5210963470904,1821.0470099681743,-232.47408637891613,False
2026-01-22,2026-01-23,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.115,0.125,17856.705185626874,2053.5210963470904,2232.088148203359,178.5670518562688,False
2026-01-28,2026-01-30,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.305,0.305,8199.762218611038,2500.9274766763665,2500.9274766763665,0.0,False
2026-01-28,2026-01-30,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.26,0.285,9618.95183337064,2500.9274766763665,2741.401272510632,240.47379583426573,False
2026-01-28,2026-01-30,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.065,0.075,38475.80733348256,2500.9274766763665,2885.685550011192,384.75807333482544,False
2026-01-28,2026-01-30,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.465,5749.258567072107,2500.9274766763665,2673.40523368853,172.4777570121637,False
2026-02-08,2026-02-13,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.185,20370.66842287594,3361.16028977453,3768.5736582320487,407.4133684575186,False
2026-02-08,2026-02-13,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.125,0.115,26889.28231819624,3361.16028977453,3092.267466592568,-268.8928231819623,False
2026-02-08,2026-02-13,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.08,0.085,42014.503622181626,3361.16028977453,3571.2328078854384,210.07251811090828,False
2026-03-10,2026-03-13,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.285,0.255,8875.736996194946,2529.5850439155593,2263.3129340297114,-266.27210988584784,False
2026-03-10,2026-03-13,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,2530.8504691501344,2529.5850439155593,2529.5850439155593,0.0,False
2026-03-10,2026-03-13,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.86,2890.9543359034965,2529.5850439155593,2486.220728877007,-43.36431503855238,False
2026-03-10,2026-03-13,1455604,Will Trump talk to Xi Jinping in March?,trump-calls,YES,0.705,0.655,3588.063892078808,2529.5850439155593,2350.1818493116193,-179.40319460393994,False
2026-03-16,2026-03-20,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.405,0.205,24862.80546594914,10069.436213709401,5096.875120519573,-4972.561093189828,False
