open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-05,2026-01-09,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,3335.0008337502086,3333.3333333333335,3333.3333333333335,0.0,False
2026-01-05,2026-01-09,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,44444.444444444445,3333.3333333333335,3333.3333333333335,0.0,False
2026-01-05,2026-01-09,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.455,7662.835249042146,3333.3333333333335,3486.5900383141766,153.2567049808431,False
2026-01-07,2026-01-09,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,3243.243243243244,3000.0000000000005,3000.0000000000005,0.0,False
2026-01-07,2026-01-09,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,6000000.000000001,3000.0000000000005,3000.0000000000005,0.0,False
2026-01-07,2026-01-09,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.78,0.765,3846.1538461538466,3000.0000000000005,2942.307692307693,-57.69230769230762,False
2026-01-14,2026-01-16,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.735,0.7,13618.444135685517,10009.556439728854,9532.910894979861,-476.6455447489934,False
2026-01-18,2026-01-23,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.675,0.685,4919.452782841458,3320.6306284179846,3369.8251562463993,49.19452782841472,False
2026-01-18,2026-01-23,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.765,0.765,4340.6936319189335,3320.630628417984,3320.630628417984,0.0,False
2026-01-18,2026-01-23,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.805,0.875,4125.006991823583,3320.6306284179846,3609.3811178456353,288.7504894276508,False
2026-01-21,2026-01-23,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.685,0.685,13088.61707551614,8965.702696728556,8965.702696728556,0.0,False
2026-01-22,2026-01-23,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,4034566.2135278503,2017.2831067639252,2017.2831067639252,0.0,False
2026-01-22,2026-01-23,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,2180.846601906946,2017.2831067639252,2017.2831067639252,0.0,False
2026-01-22,2026-01-23,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.735,0.765,2744.6028663454763,2017.283106763925,2099.6211927542895,82.33808599036456,False
2026-01-22,2026-01-23,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.885,0.875,2279.415939846243,2017.283106763925,1994.4889473654625,-22.794159398462398,False
2026-01-28,2026-01-30,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.695,0.695,3597.712510661421,2500.4101949096876,2500.4101949096876,0.0,False
2026-01-28,2026-01-30,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.74,0.715,3378.932695823902,2500.4101949096876,2415.9368775140897,-84.47331739559786,False
2026-01-28,2026-01-30,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,NO,0.935,0.925,2674.235502577206,2500.4101949096876,2473.6678398839153,-26.742355025772213,False
2026-01-28,2026-01-30,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.565,0.535,4425.50476975166,2500.4101949096876,2367.645051817138,-132.76514309254935,False
2026-02-08,2026-02-13,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.835,0.815,3982.9312168013403,3325.747566029119,3246.0889416930922,-79.6586243360266,False
2026-02-08,2026-02-13,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.875,0.885,3800.8543611761356,3325.747566029119,3363.75610964088,38.00854361176107,False
2026-02-08,2026-02-13,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.92,0.915,3614.9430065533898,3325.747566029119,3307.672850996352,-18.074715032767017,False
2026-03-10,2026-03-13,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.715,0.695,3486.458118360717,2492.8175546279126,2423.088392260698,-69.72916236721449,False
2026-03-10,2026-03-13,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.0005,0.0005,4985635.109255825,2492.8175546279126,2492.8175546279126,0.0,False
2026-03-10,2026-03-13,706279,Will Trump visit China by April 30?,trump-calls,NO,0.125,0.14,19942.5404370233,2492.8175546279126,2791.9556611832622,299.1381065553496,False
2026-03-10,2026-03-13,1455604,Will Trump talk to Xi Jinping in March?,trump-calls,NO,0.295,0.325,8450.228998738687,2492.8175546279126,2746.3244245900732,253.50686996216064,False
2026-03-16,2026-03-20,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.695,0.795,14416.635683347748,10019.561799926683,11461.22536826146,1441.6635683347758,False
