open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-05,2026-01-09,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0045,0.0045,123456.7901234568,555.5555555555555,555.5555555555555,0.0,False
2026-01-05,2026-01-09,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.23,0.245,2415.4589371980674,555.5555555555555,591.7874396135265,36.231884057971,False
2026-01-05,2026-01-09,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,555.8334722917014,555.5555555555555,555.5555555555555,0.0,False
2026-01-05,2026-01-09,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.455,1277.1392081736908,555.5555555555555,581.0983397190294,25.54278416347381,False
2026-01-05,2026-01-09,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.145,0.135,3831.417624521073,555.5555555555555,517.2413793103449,-38.31417624521066,False
2026-01-05,2026-01-09,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.235,0.235,2364.066193853428,555.5555555555555,555.5555555555555,0.0,False
2026-01-05,2026-01-09,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,YES,0.0075,0.0065,74074.07407407407,555.5555555555555,481.48148148148147,-74.07407407407408,False
2026-01-05,2026-01-09,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,YES,0.095,0.075,5847.953216374269,555.5555555555555,438.59649122807014,-116.95906432748541,False
2026-01-05,2026-01-09,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.365,0.36,1522.0700152207,555.5555555555555,547.9452054794519,-7.6103500761036,False
2026-01-05,2026-01-09,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0405,0.045,13717.421124828532,555.5555555555555,617.283950617284,61.728395061728406,False
2026-01-05,2026-01-09,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.048,0.0455,11574.074074074073,555.5555555555555,526.6203703703703,-28.93518518518522,False
2026-01-05,2026-01-09,706279,Will Trump visit China by April 30?,trump-calls,YES,0.8,0.8,694.4444444444443,555.5555555555555,555.5555555555555,0.0,False
2026-01-05,2026-01-09,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,7407.407407407408,555.5555555555555,555.5555555555555,0.0,False
2026-01-05,2026-01-09,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.21,0.335,2645.5026455026455,555.5555555555555,886.2433862433863,330.6878306878308,False
2026-01-05,2026-01-09,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.66,0.465,841.7508417508417,555.5555555555555,391.4141414141414,-164.14141414141415,False
2026-01-05,2026-01-09,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.8,0.78,694.4444444444443,555.5555555555555,541.6666666666666,-13.888888888888914,False
2026-01-05,2026-01-09,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1335,0.2365,4161.464835622139,555.5555555555555,984.1864336246358,428.63087806908027,False
2026-01-05,2026-01-09,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.095,0.145,5847.953216374269,555.5555555555555,847.9532163742689,292.39766081871335,False
2026-01-07,2026-01-09,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.992,0.9955,504.0322580645155,499.9999999999994,501.76411290322517,1.7641129032257936,False
2026-01-07,2026-01-09,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.855,0.755,584.7953216374261,499.9999999999993,441.5204678362567,-58.47953216374259,False
2026-01-07,2026-01-09,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,999999.9999999987,499.9999999999994,499.9999999999994,0.0,False
2026-01-07,2026-01-09,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.555,0.545,900.9009009008997,499.9999999999994,490.9909909909904,-9.009009009008992,False
2026-01-07,2026-01-09,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.825,0.865,606.0606060606053,499.9999999999994,524.2424242424236,24.242424242424192,False
2026-01-07,2026-01-09,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.78,0.765,641.0256410256402,499.9999999999994,490.38461538461473,-9.615384615384642,False
2026-01-07,2026-01-09,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,NO,0.9945,0.9935,502.76520864756094,499.9999999999994,499.49723479135184,-0.5027652086475314,False
2026-01-07,2026-01-09,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,NO,0.895,0.925,558.6592178770943,499.99999999999943,516.7597765363123,16.75977653631287,False
2026-01-07,2026-01-09,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.615,0.64,813.0081300812998,499.9999999999994,520.3252032520319,20.32520325203251,False
2026-01-07,2026-01-09,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.961,0.955,520.2913631633709,499.9999999999994,496.87825182101915,-3.1217481789802264,False
2026-01-07,2026-01-09,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9695,0.9545,515.7297576070133,499.99999999999943,492.2640536358942,-7.735946364105246,False
2026-01-07,2026-01-09,706279,Will Trump visit China by April 30?,trump-calls,NO,0.165,0.2,3030.3030303030264,499.9999999999994,606.0606060606053,106.06060606060595,False
2026-01-07,2026-01-09,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,540.5405405405398,499.9999999999994,499.9999999999994,0.0,False
2026-01-07,2026-01-09,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.775,0.665,645.1612903225798,499.9999999999994,429.0322580645156,-70.96774193548379,False
2026-01-07,2026-01-09,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.315,0.535,1587.3015873015854,499.99999999999943,849.2063492063482,349.2063492063488,False
2026-01-07,2026-01-09,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.205,0.22,2439.0243902438997,499.99999999999943,536.5853658536579,36.58536585365846,False
2026-01-07,2026-01-09,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.865,0.7635,578.0346820809241,499.9999999999993,441.3294797687855,-58.6705202312138,False
2026-01-07,2026-01-09,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.875,0.855,571.4285714285708,499.99999999999943,488.571428571428,-11.428571428571445,False
2026-01-14,2026-01-16,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9965,0.9965,460.96204396679207,459.3486768129083,459.3486768129083,0.0,False
2026-01-14,2026-01-16,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.355,0.66,1293.9399346842488,459.3486768129083,854.0003568916043,394.65168007869596,False
2026-01-14,2026-01-16,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,918697.3536258166,459.3486768129083,459.3486768129083,0.0,False
2026-01-14,2026-01-16,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.775,0.79,592.707970081172,459.3486768129083,468.2392963641259,8.890619551217583,False
2026-01-14,2026-01-16,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.935,0.9365,491.2820072865329,459.3486768129083,460.0855998238381,0.736923010929786,False
2026-01-14,2026-01-16,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.84,0.835,546.8436628725099,459.34867681290825,456.61445849854573,-2.734218314362522,False
2026-01-14,2026-01-16,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.68,0.745,675.5127600189827,459.34867681290825,503.2570062141421,43.90832940123386,False
2026-01-14,2026-01-16,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.575,0.585,798.8672640224493,459.3486768129083,467.3373494531328,7.988672640224479,False
2026-01-14,2026-01-16,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.825,0.865,556.7862749247374,459.34867681290837,481.6201278098979,22.27145099698953,False
2026-01-14,2026-01-16,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.735,0.7,624.9641861400113,459.3486768129083,437.4749302980079,-21.873746514900404,False
2026-01-14,2026-01-16,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,NO,0.9975,0.9965,460.499926629482,459.3486768129083,458.8881768862788,-0.46049992662949535,False
2026-01-14,2026-01-16,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,NO,0.959,0.951,478.98714996132253,459.3486768129083,455.5167796132177,-3.8318971996906157,False
